,A,"I(X,A)",a,a_count,"I(X,Y|A=a)",Y,"I(X,A|Y=y)","I(X,Y)",bins
48,race,0.1489308287219102,Amer-Indian-Eskimo,436.0,2.1957405174321245,8,0.26355035207875244,0.9785418739659107,"4,4,4,20"
49,race,0.1489308287219102,Amer-Indian-Eskimo,436.0,2.1957405174321245,9,0.2301985865939037,0.9785418739659107,"4,4,4,20"
50,race,0.1489308287219102,Amer-Indian-Eskimo,436.0,2.1957405174321245,10,0.2373846364298034,0.9785418739659107,"4,4,4,20"
51,race,0.1489308287219102,Amer-Indian-Eskimo,436.0,2.1957405174321245,11,0.24051793343938632,0.9785418739659107,"4,4,4,20"
52,race,0.1489308287219102,Amer-Indian-Eskimo,436.0,2.1957405174321245,12,0.28811354809494144,0.9785418739659107,"4,4,4,20"
53,race,0.1489308287219102,Amer-Indian-Eskimo,436.0,2.1957405174321245,13,0.25823673105260836,0.9785418739659107,"4,4,4,20"
54,race,0.1489308287219102,Amer-Indian-Eskimo,436.0,2.1957405174321245,14,0.2509943248934472,0.9785418739659107,"4,4,4,20"
55,race,0.1489308287219102,Amer-Indian-Eskimo,436.0,2.1957405174321245,15,0.2888970749525088,0.9785418739659107,"4,4,4,20"
56,race,0.1489308287219102,Amer-Indian-Eskimo,436.0,2.1957405174321245,16,0.2979895385009803,0.9785418739659107,"4,4,4,20"
57,race,0.1489308287219102,Amer-Indian-Eskimo,436.0,2.1957405174321245,17,0.30144755582455585,0.9785418739659107,"4,4,4,20"
58,race,0.1489308287219102,Amer-Indian-Eskimo,436.0,2.1957405174321245,18,0.350108365093868,0.9785418739659107,"4,4,4,20"
59,race,0.1489308287219102,Amer-Indian-Eskimo,436.0,2.1957405174321245,19,0.20829755840944286,0.9785418739659107,"4,4,4,20"
60,race,0.1489308287219102,Asian-Pac-Islander,1303.0,2.1100372048001774,0,0.2915975919256261,0.9785418739659107,"4,4,4,20"
61,race,0.1489308287219102,Asian-Pac-Islander,1303.0,2.1100372048001774,1,0.29627258110380916,0.9785418739659107,"4,4,4,20"
